Record Length,Analog:10000000
Sample Rate,5000000.0
Vertical Scale,CH1:+1.000000E+001
Vertical Offset,CH1:-4.066666E+001
Horizontal Scale,+2.000000E-001
Second,Volt,
-1.608884E-001,+4.583308E-001,
-1.608882E-001,+4.374975E-001,
-1.608880E-001,+4.791641E-001,
-1.608878E-001,+3.958308E-001,
-1.608876E-001,+4.583308E-001,
-1.608874E-001,+3.958308E-001,
-1.608872E-001,+4.583308E-001,
-1.608870E-001,+4.374975E-001,
-1.608868E-001,+4.583308E-001,
-1.608866E-001,+4.374975E-001,
-1.608864E-001,+4.583308E-001,
-1.608862E-001,+4.374975E-001,
-1.608860E-001,+4.374975E-001,
-1.608858E-001,+4.791641E-001,
-1.608856E-001,+4.583308E-001,
-1.608854E-001,+4.791641E-001,
-1.608852E-001,+4.791641E-001,
-1.608850E-001,+4.374975E-001,
-1.608848E-001,+4.791641E-001,
-1.608846E-001,+4.166641E-001,
-1.608844E-001,+4.166641E-001,
-1.608842E-001,+4.374975E-001,
-1.608840E-001,+4.374975E-001,
-1.608838E-001,+3.958308E-001,
-1.608836E-001,+3.958308E-001,
-1.608834E-001,+4.166641E-001,
-1.608832E-001,+4.166641E-001,
-1.608830E-001,+4.999975E-001,
-1.608828E-001,+4.374975E-001,
-1.608826E-001,+4.374975E-001,
-1.608824E-001,+4.583308E-001,
-1.608822E-001,+4.374975E-001,
-1.608820E-001,+4.791641E-001,
-1.608818E-001,+4.374975E-001,
-1.608816E-001,+4.166641E-001,
-1.608814E-001,+4.583308E-001,
-1.608812E-001,+4.791641E-001,
-1.608810E-001,+4.791641E-001,
-1.608808E-001,+4.583308E-001,
-1.608806E-001,+3.541641E-001,
-1.608804E-001,+4.166641E-001,
-1.608802E-001,+4.583308E-001,
-1.608800E-001,+4.166641E-001,
-1.608798E-001,+4.166641E-001,
-1.608796E-001,+4.791641E-001,
-1.608794E-001,+4.374975E-001,
-1.608792E-001,+4.583308E-001,
-1.608790E-001,+4.791641E-001,
-1.608788E-001,+4.374975E-001,
-1.608786E-001,+4.374975E-001,
-1.608784E-001,+4.374975E-001,
-1.608782E-001,+4.166641E-001,
-1.608780E-001,+4.583308E-001,
-1.608778E-001,+3.958308E-001,
-1.608776E-001,+4.374975E-001,
-1.608774E-001,+3.958308E-001,
-1.608772E-001,+4.583308E-001,
-1.608770E-001,+4.166641E-001,
-1.608768E-001,+4.166641E-001,
-1.608766E-001,+4.999975E-001,
-1.608764E-001,+4.583308E-001,
-1.608762E-001,+4.583308E-001,
-1.608760E-001,+4.583308E-001,
-1.608758E-001,+4.583308E-001,
-1.608756E-001,+4.166641E-001,
-1.608754E-001,+4.374975E-001,
-1.608752E-001,+4.374975E-001,
-1.608750E-001,+4.791641E-001,
-1.608748E-001,+3.958308E-001,
-1.608746E-001,+4.374975E-001,
-1.608744E-001,+4.583308E-001,
-1.608742E-001,+4.166641E-001,
-1.608740E-001,+3.958308E-001,
-1.608738E-001,+4.374975E-001,
-1.608736E-001,+4.166641E-001,
-1.608734E-001,+4.166641E-001,
-1.608732E-001,+4.374975E-001,
-1.608730E-001,+4.583308E-001,
-1.608728E-001,+4.583308E-001,
-1.608726E-001,+4.583308E-001,
-1.608724E-001,+4.583308E-001,
-1.608722E-001,+4.583308E-001,
-1.608720E-001,+4.583308E-001,
-1.608718E-001,+3.958308E-001,
-1.608716E-001,+4.583308E-001,
-1.608714E-001,+4.374975E-001,
-1.608712E-001,+4.166641E-001,
-1.608710E-001,+4.583308E-001,
-1.608708E-001,+4.374975E-001,
-1.608706E-001,+4.791641E-001,
-1.608704E-001,+4.374975E-001,
-1.608702E-001,+4.374975E-001,
-1.608700E-001,+4.999975E-001,
-1.608698E-001,+4.166641E-001,
-1.608696E-001,+4.166641E-001,
-1.608694E-001,+4.791641E-001,
-1.608692E-001,+4.583308E-001,
-1.608690E-001,+4.583308E-001,
-1.608688E-001,+4.583308E-001,
-1.608686E-001,+4.583308E-001,
-1.608684E-001,+4.791641E-001,
-1.608682E-001,+4.583308E-001,
-1.608680E-001,+4.583308E-001,
-1.608678E-001,+4.166641E-001,
-1.608676E-001,+4.583308E-001,
-1.608674E-001,+4.374975E-001,
-1.608672E-001,+4.791641E-001,
-1.608670E-001,+3.958308E-001,
-1.608668E-001,+3.958308E-001,
-1.608666E-001,+4.374975E-001,
-1.608664E-001,+4.374975E-001,
-1.608662E-001,+4.374975E-001,
-1.608660E-001,+4.374975E-001,
-1.608658E-001,+4.583308E-001,
-1.608656E-001,+4.583308E-001,
-1.608654E-001,+4.583308E-001,
-1.608652E-001,+4.166641E-001,
-1.608650E-001,+4.791641E-001,
-1.608648E-001,+3.958308E-001,
-1.608646E-001,+4.583308E-001,
-1.608644E-001,+4.374975E-001,
-1.608642E-001,+4.166641E-001,
-1.608640E-001,+4.583308E-001,
-1.608638E-001,+4.583308E-001,
-1.608636E-001,+4.374975E-001,
-1.608634E-001,+4.374975E-001,
-1.608632E-001,+4.583308E-001,
-1.608630E-001,+4.166641E-001,
-1.608628E-001,+4.166641E-001,
-1.608626E-001,+4.583308E-001,
-1.608624E-001,+4.166641E-001,
-1.608622E-001,+4.791641E-001,
-1.608620E-001,+4.374975E-001,
-1.608618E-001,+4.791641E-001,
-1.608616E-001,+4.374975E-001,
-1.608614E-001,+4.374975E-001,
-1.608612E-001,+3.958308E-001,
-1.608610E-001,+4.791641E-001,
-1.608608E-001,+4.166641E-001,
-1.608606E-001,+4.374975E-001,
-1.608604E-001,+4.791641E-001,
-1.608602E-001,+4.583308E-001,
-1.608600E-001,+4.583308E-001,
-1.608598E-001,+4.791641E-001,
-1.608596E-001,+4.166641E-001,
-1.608594E-001,+4.374975E-001,
-1.608592E-001,+4.583308E-001,
-1.608590E-001,+4.166641E-001,
-1.608588E-001,+4.583308E-001,
-1.608586E-001,+4.583308E-001,
-1.608584E-001,+4.791641E-001,
-1.608582E-001,+4.166641E-001,
-1.608580E-001,+4.791641E-001,
-1.608578E-001,+4.374975E-001,
-1.608576E-001,+4.374975E-001,
-1.608574E-001,+4.583308E-001,
-1.608572E-001,+5.208308E-001,
-1.608570E-001,+4.166641E-001,
-1.608568E-001,+4.374975E-001,
-1.608566E-001,+4.374975E-001,
-1.608564E-001,+4.583308E-001,
-1.608562E-001,+3.958308E-001,
-1.608560E-001,+3.958308E-001,
-1.608558E-001,+4.791641E-001,
-1.608556E-001,+4.583308E-001,
-1.608554E-001,+4.166641E-001,
-1.608552E-001,+4.374975E-001,
-1.608550E-001,+4.583308E-001,
-1.608548E-001,+4.583308E-001,
-1.608546E-001,+4.791641E-001,
-1.608544E-001,+4.374975E-001,
-1.608542E-001,+4.166641E-001,
-1.608540E-001,+3.958308E-001,
-1.608538E-001,+4.999975E-001,
-1.608536E-001,+4.374975E-001,
-1.608534E-001,+4.791641E-001,
-1.608532E-001,+4.583308E-001,
-1.608530E-001,+4.374975E-001,
-1.608528E-001,+4.791641E-001,
-1.608526E-001,+4.374975E-001,
-1.608524E-001,+4.791641E-001,
-1.608522E-001,+3.958308E-001,
-1.608520E-001,+4.583308E-001,
-1.608518E-001,+4.791641E-001,
-1.608516E-001,+4.166641E-001,
-1.608514E-001,+4.374975E-001,
-1.608512E-001,+4.583308E-001,
-1.608510E-001,+4.374975E-001,
-1.608508E-001,+4.583308E-001,
-1.608506E-001,+4.583308E-001,
-1.608504E-001,+4.999975E-001,
-1.608502E-001,+3.958308E-001,
-1.608500E-001,+4.583308E-001,
-1.608498E-001,+4.374975E-001,
-1.608496E-001,+4.583308E-001,
-1.608494E-001,+4.374975E-001,
-1.608492E-001,+4.166641E-001,
-1.608490E-001,+4.374975E-001,
-1.608488E-001,+4.583308E-001,
-1.608486E-001,+4.374975E-001,
-1.608484E-001,+4.791641E-001,
-1.608482E-001,+4.583308E-001,
-1.608480E-001,+4.374975E-001,
-1.608478E-001,+4.999975E-001,
-1.608476E-001,+4.583308E-001,
-1.608474E-001,+4.999975E-001,
-1.608472E-001,+4.791641E-001,
-1.608470E-001,+4.791641E-001,
-1.608468E-001,+4.583308E-001,
-1.608466E-001,+4.374975E-001,
-1.608464E-001,+4.999975E-001,
-1.608462E-001,+4.374975E-001,
-1.608460E-001,+4.374975E-001,
-1.608458E-001,+4.583308E-001,
-1.608456E-001,+4.583308E-001,
-1.608454E-001,+4.583308E-001,
-1.608452E-001,+3.958308E-001,
-1.608450E-001,+4.374975E-001,
-1.608448E-001,+4.791641E-001,
-1.608446E-001,+5.208308E-001,
-1.608444E-001,+4.374975E-001,
-1.608442E-001,+4.583308E-001,
-1.608440E-001,+4.791641E-001,
-1.608438E-001,+4.166641E-001,
-1.608436E-001,+4.166641E-001,
-1.608434E-001,+4.583308E-001,
-1.608432E-001,+4.374975E-001,
-1.608430E-001,+3.958308E-001,
-1.608428E-001,+4.583308E-001,
-1.608426E-001,+4.166641E-001,
-1.608424E-001,+4.374975E-001,
-1.608422E-001,+3.958308E-001,
-1.608420E-001,+4.791641E-001,
-1.608418E-001,+4.583308E-001,
-1.608416E-001,+4.166641E-001,
-1.608414E-001,+4.374975E-001,
-1.608412E-001,+4.583308E-001,
-1.608410E-001,+4.166641E-001,
-1.608408E-001,+4.166641E-001,
-1.608406E-001,+4.374975E-001,
-1.608404E-001,+4.374975E-001,
-1.608402E-001,+4.166641E-001,
-1.608400E-001,+4.374975E-001,
-1.608398E-001,+4.374975E-001,
-1.608396E-001,+4.791641E-001,
-1.608394E-001,+4.166641E-001,
-1.608392E-001,+4.374975E-001,
-1.608390E-001,+3.958308E-001,
-1.608388E-001,+4.374975E-001,
-1.608386E-001,+4.166641E-001,
-1.608384E-001,+4.166641E-001,
-1.608382E-001,+4.374975E-001,
-1.608380E-001,+4.583308E-001,
-1.608378E-001,+4.374975E-001,
-1.608376E-001,+4.166641E-001,
-1.608374E-001,+4.583308E-001,
-1.608372E-001,+4.374975E-001,
-1.608370E-001,+4.374975E-001,
-1.608368E-001,+4.166641E-001,
-1.608366E-001,+4.374975E-001,
-1.608364E-001,+4.166641E-001,
-1.608362E-001,+4.791641E-001,
-1.608360E-001,+4.166641E-001,
-1.608358E-001,+4.374975E-001,
-1.608356E-001,+4.791641E-001,
-1.608354E-001,+4.166641E-001,
-1.608352E-001,+4.166641E-001,
-1.608350E-001,+4.166641E-001,
-1.608348E-001,+4.999975E-001,
-1.608346E-001,+4.999975E-001,
-1.608344E-001,+4.374975E-001,
-1.608342E-001,+4.791641E-001,
-1.608340E-001,+4.583308E-001,
-1.608338E-001,+4.166641E-001,
-1.608336E-001,+5.416641E-001,
-1.608334E-001,+4.374975E-001,
-1.608332E-001,+4.583308E-001,
-1.608330E-001,+4.374975E-001,
-1.608328E-001,+4.583308E-001,
-1.608326E-001,+4.166641E-001,
-1.608324E-001,+4.583308E-001,
-1.608322E-001,+4.166641E-001,
-1.608320E-001,+4.999975E-001,
-1.608318E-001,+4.374975E-001,
-1.608316E-001,+4.166641E-001,
-1.608314E-001,+3.958308E-001,
-1.608312E-001,+4.166641E-001,
-1.608310E-001,+4.374975E-001,
-1.608308E-001,+4.583308E-001,
-1.608306E-001,+4.791641E-001,
-1.608304E-001,+4.374975E-001,
-1.608302E-001,+4.166641E-001,
-1.608300E-001,+4.374975E-001,
-1.608298E-001,+4.374975E-001,
-1.608296E-001,+4.583308E-001,
-1.608294E-001,+4.166641E-001,
-1.608292E-001,+4.583308E-001,
-1.608290E-001,+4.583308E-001,
-1.608288E-001,+4.999975E-001,
-1.608286E-001,+4.791641E-001,
-1.608284E-001,+4.166641E-001,
-1.608282E-001,+4.166641E-001,
-1.608280E-001,+4.166641E-001,
-1.608278E-001,+3.958308E-001,
-1.608276E-001,+4.374975E-001,
-1.608274E-001,+4.791641E-001,
-1.608272E-001,+4.374975E-001,
-1.608270E-001,+4.583308E-001,
-1.608268E-001,+4.374975E-001,
-1.608266E-001,+4.374975E-001,
-1.608264E-001,+4.166641E-001,
-1.608262E-001,+4.166641E-001,
-1.608260E-001,+4.999975E-001,
-1.608258E-001,+4.374975E-001,
-1.608256E-001,+4.166641E-001,
-1.608254E-001,+4.583308E-001,
-1.608252E-001,+4.166641E-001,
-1.608250E-001,+4.791641E-001,
-1.608248E-001,+4.791641E-001,
-1.608246E-001,+3.958308E-001,
-1.608244E-001,+4.791641E-001,
-1.608242E-001,+4.374975E-001,
-1.608240E-001,+4.166641E-001,
-1.608238E-001,+4.166641E-001,
-1.608236E-001,+4.374975E-001,
-1.608234E-001,+4.374975E-001,
-1.608232E-001,+3.958308E-001,
-1.608230E-001,+4.374975E-001,
-1.608228E-001,+4.583308E-001,
-1.608226E-001,+4.166641E-001,
-1.608224E-001,+4.374975E-001,
-1.608222E-001,+4.583308E-001,
-1.608220E-001,+4.374975E-001,
-1.608218E-001,+4.583308E-001,
-1.608216E-001,+3.749975E-001,
-1.608214E-001,+4.583308E-001,
-1.608212E-001,+4.583308E-001,
-1.608210E-001,+4.166641E-001,
-1.608208E-001,+4.166641E-001,
-1.608206E-001,+4.583308E-001,
-1.608204E-001,+4.374975E-001,
-1.608202E-001,+4.374975E-001,
-1.608200E-001,+4.583308E-001,
-1.608198E-001,+4.166641E-001,
-1.608196E-001,+4.791641E-001,
-1.608194E-001,+4.583308E-001,
-1.608192E-001,+4.583308E-001,
-1.608190E-001,+4.791641E-001,
-1.608188E-001,+4.374975E-001,
-1.608186E-001,+4.166641E-001,
-1.608184E-001,+4.374975E-001,
-1.608182E-001,+4.166641E-001,
-1.608180E-001,+4.374975E-001,
-1.608178E-001,+4.374975E-001,
-1.608176E-001,+4.166641E-001,
-1.608174E-001,+4.374975E-001,
-1.608172E-001,+4.583308E-001,
-1.608170E-001,+4.166641E-001,
-1.608168E-001,+4.583308E-001,
-1.608166E-001,+4.583308E-001,
-1.608164E-001,+4.374975E-001,
-1.608162E-001,+4.374975E-001,
-1.608160E-001,+3.749975E-001,
-1.608158E-001,+4.374975E-001,
-1.608156E-001,+4.583308E-001,
-1.608154E-001,+4.374975E-001,
-1.608152E-001,+4.791641E-001,
-1.608150E-001,+4.583308E-001,
-1.608148E-001,+4.374975E-001,
-1.608146E-001,+4.791641E-001,
-1.608144E-001,+4.166641E-001,
-1.608142E-001,+4.374975E-001,
-1.608140E-001,+4.374975E-001,
-1.608138E-001,+4.374975E-001,
-1.608136E-001,+4.583308E-001,
-1.608134E-001,+4.166641E-001,
-1.608132E-001,+4.583308E-001,
-1.608130E-001,+4.791641E-001,
-1.608128E-001,+3.541641E-001,
-1.608126E-001,+4.166641E-001,
-1.608124E-001,+4.583308E-001,
-1.608122E-001,+4.166641E-001,
-1.608120E-001,+4.166641E-001,
-1.608118E-001,+4.583308E-001,
-1.608116E-001,+4.166641E-001,
-1.608114E-001,+4.999975E-001,
-1.608112E-001,+4.374975E-001,
-1.608110E-001,+4.583308E-001,
-1.608108E-001,+4.166641E-001,
-1.608106E-001,+4.374975E-001,
-1.608104E-001,+4.374975E-001,
-1.608102E-001,+4.166641E-001,
-1.608100E-001,+4.791641E-001,
-1.608098E-001,+4.374975E-001,
-1.608096E-001,+4.374975E-001,
-1.608094E-001,+3.958308E-001,
-1.608092E-001,+4.374975E-001,
-1.608090E-001,+4.166641E-001,
-1.608088E-001,+4.166641E-001,
-1.608086E-001,+4.374975E-001,
-1.608084E-001,+4.583308E-001,
-1.608082E-001,+4.583308E-001,
-1.608080E-001,+4.166641E-001,
-1.608078E-001,+4.374975E-001,
-1.608076E-001,+5.208308E-001,
-1.608074E-001,+4.791641E-001,
-1.608072E-001,+4.166641E-001,
-1.608070E-001,+4.999975E-001,
-1.608068E-001,+4.999975E-001,
-1.608066E-001,+4.374975E-001,
-1.608064E-001,+4.583308E-001,
-1.608062E-001,+4.999975E-001,
-1.608060E-001,+4.583308E-001,
-1.608058E-001,+3.958308E-001,
-1.608056E-001,+4.166641E-001,
-1.608054E-001,+4.374975E-001,
-1.608052E-001,+4.791641E-001,
-1.608050E-001,+4.791641E-001,
-1.608048E-001,+4.166641E-001,
-1.608046E-001,+4.791641E-001,
-1.608044E-001,+4.583308E-001,
-1.608042E-001,+4.583308E-001,
-1.608040E-001,+4.583308E-001,
-1.608038E-001,+3.958308E-001,
-1.608036E-001,+3.958308E-001,
-1.608034E-001,+4.791641E-001,
-1.608032E-001,+4.791641E-001,
-1.608030E-001,+4.791641E-001,
-1.608028E-001,+4.166641E-001,
-1.608026E-001,+4.374975E-001,
-1.608024E-001,+4.166641E-001,
-1.608022E-001,+4.374975E-001,
-1.608020E-001,+3.541641E-001,
-1.608018E-001,+4.791641E-001,
-1.608016E-001,+4.583308E-001,
-1.608014E-001,+4.791641E-001,
-1.608012E-001,+4.791641E-001,
-1.608010E-001,+4.791641E-001,
-1.608008E-001,+4.791641E-001,
-1.608006E-001,+3.333308E-001,
-1.608004E-001,+4.583308E-001,
-1.608002E-001,+4.374975E-001,
-1.608000E-001,+4.374975E-001,
-1.607998E-001,+4.583308E-001,
-1.607996E-001,+4.791641E-001,
-1.607994E-001,+4.166641E-001,
-1.607992E-001,+5.208308E-001,
-1.607990E-001,+4.374975E-001,
-1.607988E-001,+4.791641E-001,
-1.607986E-001,+4.166641E-001,
-1.607984E-001,+4.166641E-001,
-1.607982E-001,+4.791641E-001,
-1.607980E-001,+4.999975E-001,
-1.607978E-001,+4.374975E-001,
-1.607976E-001,+4.583308E-001,
-1.607974E-001,+3.958308E-001,
-1.607972E-001,+4.791641E-001,
-1.607970E-001,+4.583308E-001,
-1.607968E-001,+4.583308E-001,
-1.607966E-001,+4.583308E-001,
-1.607964E-001,+3.958308E-001,
-1.607962E-001,+3.958308E-001,
-1.607960E-001,+4.374975E-001,
-1.607958E-001,+3.958308E-001,
-1.607956E-001,+4.999975E-001,
-1.607954E-001,+4.791641E-001,
-1.607952E-001,+4.583308E-001,
-1.607950E-001,+4.374975E-001,
-1.607948E-001,+4.374975E-001,
-1.607946E-001,+4.791641E-001,
-1.607944E-001,+4.583308E-001,
-1.607942E-001,+4.583308E-001,
-1.607940E-001,+3.958308E-001,
-1.607938E-001,+4.583308E-001,
-1.607936E-001,+4.791641E-001,
-1.607934E-001,+3.749975E-001,
-1.607932E-001,+4.583308E-001,
-1.607930E-001,+4.166641E-001,
-1.607928E-001,+4.583308E-001,
-1.607926E-001,+3.958308E-001,
-1.607924E-001,+4.999975E-001,
-1.607922E-001,+4.791641E-001,
-1.607920E-001,+4.374975E-001,
-1.607918E-001,+4.166641E-001,
-1.607916E-001,+4.583308E-001,
-1.607914E-001,+4.374975E-001,
-1.607912E-001,+4.166641E-001,
-1.607910E-001,+4.166641E-001,
-1.607908E-001,+4.583308E-001,
-1.607906E-001,+4.166641E-001,
-1.607904E-001,+4.166641E-001,
-1.607902E-001,+4.166641E-001,
-1.607900E-001,+4.583308E-001,
-1.607898E-001,+4.166641E-001,
-1.607896E-001,+3.958308E-001,
-1.607894E-001,+4.791641E-001,
-1.607892E-001,+4.374975E-001,
-1.607890E-001,+4.583308E-001,
-1.607888E-001,+4.791641E-001,
-1.607886E-001,+4.583308E-001,
-1.607884E-001,+4.791641E-001,
-1.607882E-001,+4.791641E-001,
-1.607880E-001,+4.374975E-001,
-1.607878E-001,+4.374975E-001,
-1.607876E-001,+4.166641E-001,
-1.607874E-001,+4.583308E-001,
-1.607872E-001,+4.583308E-001,
-1.607870E-001,+4.374975E-001,
-1.607868E-001,+4.166641E-001,
-1.607866E-001,+4.374975E-001,
-1.607864E-001,+4.791641E-001,
-1.607862E-001,+4.791641E-001,
-1.607860E-001,+4.166641E-001,
-1.607858E-001,+4.374975E-001,
-1.607856E-001,+4.999975E-001,
-1.607854E-001,+3.958308E-001,
-1.607852E-001,+4.166641E-001,
-1.607850E-001,+4.166641E-001,
-1.607848E-001,+4.374975E-001,
-1.607846E-001,+3.958308E-001,
-1.607844E-001,+4.583308E-001,
-1.607842E-001,+4.166641E-001,
-1.607840E-001,+4.791641E-001,
-1.607838E-001,+4.374975E-001,
-1.607836E-001,+4.791641E-001,
-1.607834E-001,+4.583308E-001,
-1.607832E-001,+4.374975E-001,
-1.607830E-001,+4.166641E-001,
-1.607828E-001,+4.166641E-001,
-1.607826E-001,+4.374975E-001,
-1.607824E-001,+4.583308E-001,
-1.607822E-001,+4.583308E-001,
-1.607820E-001,+4.374975E-001,
-1.607818E-001,+4.791641E-001,
-1.607816E-001,+4.166641E-001,
-1.607814E-001,+4.374975E-001,
-1.607812E-001,+4.166641E-001,
-1.607810E-001,+4.374975E-001,
-1.607808E-001,+4.374975E-001,
-1.607806E-001,+4.166641E-001,
-1.607804E-001,+4.166641E-001,
-1.607802E-001,+3.958308E-001,
-1.607800E-001,+4.583308E-001,
-1.607798E-001,+3.958308E-001,
-1.607796E-001,+4.166641E-001,
-1.607794E-001,+4.583308E-001,
-1.607792E-001,+4.791641E-001,
-1.607790E-001,+4.583308E-001,
-1.607788E-001,+4.374975E-001,
-1.607786E-001,+3.958308E-001,
-1.607784E-001,+4.583308E-001,
-1.607782E-001,+4.374975E-001,
-1.607780E-001,+4.374975E-001,
-1.607778E-001,+4.166641E-001,
-1.607776E-001,+4.374975E-001,
-1.607774E-001,+4.374975E-001,
-1.607772E-001,+4.166641E-001,
-1.607770E-001,+4.583308E-001,
-1.607768E-001,+4.374975E-001,
-1.607766E-001,+4.374975E-001,
-1.607764E-001,+4.374975E-001,
-1.607762E-001,+4.374975E-001,
-1.607760E-001,+3.958308E-001,
-1.607758E-001,+4.166641E-001,
-1.607756E-001,+4.374975E-001,
-1.607754E-001,+3.749975E-001,
-1.607752E-001,+4.583308E-001,
-1.607750E-001,+4.374975E-001,
-1.607748E-001,+4.583308E-001,
-1.607746E-001,+4.166641E-001,
-1.607744E-001,+4.374975E-001,
-1.607742E-001,+4.166641E-001,
-1.607740E-001,+4.166641E-001,
-1.607738E-001,+4.166641E-001,
-1.607736E-001,+3.958308E-001,
-1.607734E-001,+4.166641E-001,
-1.607732E-001,+5.208308E-001,
-1.607730E-001,+4.583308E-001,
-1.607728E-001,+4.583308E-001,
-1.607726E-001,+4.374975E-001,
-1.607724E-001,+4.583308E-001,
-1.607722E-001,+3.958308E-001,
-1.607720E-001,+4.374975E-001,
-1.607718E-001,+4.583308E-001,
-1.607716E-001,+4.791641E-001,
-1.607714E-001,+4.374975E-001,
-1.607712E-001,+4.791641E-001,
-1.607710E-001,+4.583308E-001,
-1.607708E-001,+4.374975E-001,
-1.607706E-001,+4.791641E-001,
-1.607704E-001,+4.583308E-001,
-1.607702E-001,+4.791641E-001,
-1.607700E-001,+4.583308E-001,
-1.607698E-001,+4.583308E-001,
-1.607696E-001,+4.374975E-001,
-1.607694E-001,+4.374975E-001,
-1.607692E-001,+4.374975E-001,
-1.607690E-001,+5.416641E-001,
-1.607688E-001,+4.583308E-001,
-1.607686E-001,+4.583308E-001,
-1.607684E-001,+4.791641E-001,
-1.607682E-001,+4.791641E-001,
-1.607680E-001,+4.583308E-001,
-1.607678E-001,+4.583308E-001,
-1.607676E-001,+4.166641E-001,
-1.607674E-001,+4.583308E-001,
-1.607672E-001,+3.749975E-001,
-1.607670E-001,+4.583308E-001,
-1.607668E-001,+4.374975E-001,
-1.607666E-001,+4.583308E-001,
-1.607664E-001,+4.374975E-001,
-1.607662E-001,+4.999975E-001,
-1.607660E-001,+4.583308E-001,
-1.607658E-001,+3.958308E-001,
-1.607656E-001,+4.583308E-001,
-1.607654E-001,+4.583308E-001,
-1.607652E-001,+4.374975E-001,
-1.607650E-001,+4.374975E-001,
-1.607648E-001,+3.958308E-001,
-1.607646E-001,+4.374975E-001,
-1.607644E-001,+4.374975E-001,
-1.607642E-001,+4.374975E-001,
-1.607640E-001,+4.374975E-001,
-1.607638E-001,+4.374975E-001,
-1.607636E-001,+4.166641E-001,
-1.607634E-001,+4.791641E-001,
-1.607632E-001,+4.791641E-001,
-1.607630E-001,+4.374975E-001,
-1.607628E-001,+4.374975E-001,
-1.607626E-001,+4.374975E-001,
-1.607624E-001,+4.374975E-001,
-1.607622E-001,+4.583308E-001,
-1.607620E-001,+4.374975E-001,
-1.607618E-001,+4.166641E-001,
-1.607616E-001,+4.166641E-001,
-1.607614E-001,+4.166641E-001,
-1.607612E-001,+3.749975E-001,
-1.607610E-001,+4.166641E-001,
-1.607608E-001,+4.374975E-001,
-1.607606E-001,+4.791641E-001,
-1.607604E-001,+4.374975E-001,
-1.607602E-001,+4.791641E-001,
-1.607600E-001,+4.999975E-001,
-1.607598E-001,+4.583308E-001,
-1.607596E-001,+4.999975E-001,
-1.607594E-001,+3.958308E-001,
-1.607592E-001,+3.958308E-001,
-1.607590E-001,+4.374975E-001,
-1.607588E-001,+4.583308E-001,
-1.607586E-001,+4.583308E-001,
-1.607584E-001,+3.958308E-001,
-1.607582E-001,+4.374975E-001,
-1.607580E-001,+4.166641E-001,
-1.607578E-001,+5.208308E-001,
-1.607576E-001,+4.583308E-001,
-1.607574E-001,+4.374975E-001,
-1.607572E-001,+4.583308E-001,
-1.607570E-001,+4.791641E-001,
-1.607568E-001,+4.166641E-001,
-1.607566E-001,+4.791641E-001,
-1.607564E-001,+4.583308E-001,
-1.607562E-001,+4.374975E-001,
-1.607560E-001,+4.374975E-001,
-1.607558E-001,+4.791641E-001,
-1.607556E-001,+4.374975E-001,
-1.607554E-001,+4.374975E-001,
-1.607552E-001,+4.583308E-001,
-1.607550E-001,+4.791641E-001,
-1.607548E-001,+4.791641E-001,
-1.607546E-001,+4.374975E-001,
-1.607544E-001,+5.208308E-001,
-1.607542E-001,+4.374975E-001,
-1.607540E-001,+4.999975E-001,
-1.607538E-001,+4.374975E-001,
-1.607536E-001,+4.791641E-001,
-1.607534E-001,+4.791641E-001,
-1.607532E-001,+4.999975E-001,
-1.607530E-001,+4.583308E-001,
-1.607528E-001,+4.791641E-001,
-1.607526E-001,+4.583308E-001,
-1.607524E-001,+4.791641E-001,
-1.607522E-001,+4.374975E-001,
-1.607520E-001,+4.374975E-001,
-1.607518E-001,+3.749975E-001,
-1.607516E-001,+4.583308E-001,
-1.607514E-001,+4.791641E-001,
-1.607512E-001,+4.583308E-001,
-1.607510E-001,+4.374975E-001,
-1.607508E-001,+4.374975E-001,
-1.607506E-001,+4.166641E-001,
-1.607504E-001,+4.791641E-001,
-1.607502E-001,+3.958308E-001,
-1.607500E-001,+4.374975E-001,
-1.607498E-001,+4.374975E-001,
-1.607496E-001,+4.999975E-001,
-1.607494E-001,+4.374975E-001,
-1.607492E-001,+4.374975E-001,
-1.607490E-001,+4.374975E-001,
-1.607488E-001,+4.999975E-001,
-1.607486E-001,+4.166641E-001,
-1.607484E-001,+4.791641E-001,
-1.607482E-001,+4.583308E-001,
-1.607480E-001,+5.208308E-001,
-1.607478E-001,+4.791641E-001,
-1.607476E-001,+3.958308E-001,
-1.607474E-001,+4.583308E-001,
-1.607472E-001,+4.791641E-001,
-1.607470E-001,+4.583308E-001,
-1.607468E-001,+4.374975E-001,
-1.607466E-001,+4.583308E-001,
-1.607464E-001,+3.958308E-001,
-1.607462E-001,+4.583308E-001,
-1.607460E-001,+4.583308E-001,
-1.607458E-001,+4.791641E-001,
-1.607456E-001,+4.374975E-001,
-1.607454E-001,+4.583308E-001,
-1.607452E-001,+4.166641E-001,
-1.607450E-001,+4.583308E-001,
-1.607448E-001,+4.374975E-001,
-1.607446E-001,+4.374975E-001,
-1.607444E-001,+4.374975E-001,
